[10/12/2021 20:30:23] !guildpoints
[10/12/2021 21:36:39] !rank
[10/12/2021 21:36:44] !rank level
[10/12/2021 21:44:47] !emotespells on
[10/12/2021 22:12:35] !guildpoints
[11/12/2021 3:28:29] 
[11/12/2021 3:28:31] 
[11/12/2021 3:28:34] 
[11/12/2021 3:28:36] 
[11/12/2021 3:28:44] 
[11/12/2021 3:28:46] 
[11/12/2021 3:28:48] 
[11/12/2021 3:28:50] 
[11/12/2021 3:29:0] 
[11/12/2021 3:29:2] 
[11/12/2021 3:29:4] 
[11/12/2021 3:29:8] 
[11/12/2021 3:29:11] 
[11/12/2021 3:29:15] 
[11/12/2021 3:29:21] 
[11/12/2021 3:29:24] 
[11/12/2021 3:29:26] 
[11/12/2021 3:29:30] 
[11/12/2021 3:29:32] 
[11/12/2021 3:29:34] 
[11/12/2021 3:29:37] 
[11/12/2021 3:29:39] 
[11/12/2021 3:29:41] 
[11/12/2021 3:29:43] 
[11/12/2021 3:29:45] 
[11/12/2021 3:29:52] 
[11/12/2021 3:29:54] 
[11/12/2021 3:29:56] 
[11/12/2021 3:29:58] 
[11/12/2021 3:30:1] 
[11/12/2021 3:30:3] 
[11/12/2021 3:30:5] 
[11/12/2021 3:30:7] 
[11/12/2021 3:30:9] 
[11/12/2021 3:30:11] 
[11/12/2021 3:30:14] 
[11/12/2021 3:30:24] 
[11/12/2021 3:30:26] 
[11/12/2021 3:30:28] 
[11/12/2021 3:30:30] 
[11/12/2021 3:30:32] 
[11/12/2021 3:30:35] 
[11/12/2021 3:30:37] 
[11/12/2021 3:30:40] 
[11/12/2021 3:30:45] 
[11/12/2021 3:30:47] 
[11/12/2021 3:30:49] 
[11/12/2021 3:30:54] 
[11/12/2021 3:30:56] 
[11/12/2021 3:31:4] 
[11/12/2021 3:31:7] 
[11/12/2021 3:31:9] 
[11/12/2021 3:31:11] 
[11/12/2021 3:31:13] 
[11/12/2021 3:31:16] 
[11/12/2021 3:31:18] 
[11/12/2021 3:31:20] 
[11/12/2021 3:31:22] 
[11/12/2021 3:31:24] 
[11/12/2021 3:31:27] 
[11/12/2021 3:31:31] 
[11/12/2021 3:31:39] 
[11/12/2021 3:31:41] 
[11/12/2021 3:31:44] 
[11/12/2021 3:31:46] 
[11/12/2021 3:31:48] 
[11/12/2021 3:31:50] 
[11/12/2021 3:31:52] 
[11/12/2021 3:31:55] 
[11/12/2021 3:31:57] 
[11/12/2021 3:31:59] 
[11/12/2021 3:32:1] 
[11/12/2021 3:32:4] 
[11/12/2021 3:32:6] 
[11/12/2021 3:32:8] 
[11/12/2021 3:32:10] 
[11/12/2021 3:32:12] 
[11/12/2021 3:32:21] 
[11/12/2021 3:32:23] 
[11/12/2021 3:32:27] 
[11/12/2021 3:32:29] 
[11/12/2021 3:32:32] 
[11/12/2021 3:32:34] 
[11/12/2021 3:32:36] 
[11/12/2021 3:32:38] 
[11/12/2021 3:32:40] 
[11/12/2021 3:32:52] 
[11/12/2021 3:32:54] 
[11/12/2021 3:33:2] 
[11/12/2021 3:33:4] 
[11/12/2021 3:33:6] 
[11/12/2021 3:33:8] 
[11/12/2021 3:33:11] 
[11/12/2021 3:33:13] 
[11/12/2021 3:33:15] 
[11/12/2021 3:33:17] 
[11/12/2021 3:33:19] 
[11/12/2021 3:33:23] 
[11/12/2021 3:33:26] 
[11/12/2021 3:33:28] 
[11/12/2021 3:33:30] 
[11/12/2021 3:33:32] 
[11/12/2021 3:33:34] 
[11/12/2021 3:33:37] 
[11/12/2021 3:33:39] 
[11/12/2021 3:33:41] 
[11/12/2021 3:33:43] 
[11/12/2021 3:33:45] 
[11/12/2021 3:33:48] 
[11/12/2021 3:33:50] 
[11/12/2021 3:34:0] 
[11/12/2021 3:34:2] 
[11/12/2021 3:34:7] 
[11/12/2021 3:34:9] 
[11/12/2021 3:34:11] 
[11/12/2021 3:34:13] 
[11/12/2021 3:34:15] 
[11/12/2021 3:34:19] 
[11/12/2021 3:34:21] 
[11/12/2021 3:34:23] 
[11/12/2021 3:34:31] 
[11/12/2021 3:34:33] 
[11/12/2021 3:34:38] 
[11/12/2021 3:34:40] 
[11/12/2021 3:34:44] 
[11/12/2021 3:34:46] 
[11/12/2021 3:34:52] 
[11/12/2021 3:34:57] 
[11/12/2021 3:34:59] 
[11/12/2021 3:35:1] 
[11/12/2021 3:35:3] 
[11/12/2021 3:35:6] 
[11/12/2021 3:35:12] 
[11/12/2021 3:35:14] 
[11/12/2021 3:35:18] 
[11/12/2021 3:35:20] 
[11/12/2021 3:35:23] 
[11/12/2021 3:35:25] 
[11/12/2021 3:35:27] 
[11/12/2021 3:35:29] 
[11/12/2021 3:35:31] 
[11/12/2021 3:35:40] 
[11/12/2021 3:35:42] 
[11/12/2021 3:35:44] 
[11/12/2021 3:35:47] 
[11/12/2021 3:35:49] 
[11/12/2021 3:35:51] 
[11/12/2021 3:35:53] 
[11/12/2021 3:35:55] 
[11/12/2021 3:35:57] 
[11/12/2021 3:35:59] 
[11/12/2021 3:36:1] 
[11/12/2021 3:36:11] 
[11/12/2021 3:36:14] 
[11/12/2021 3:36:16] 
[11/12/2021 3:36:18] 
[11/12/2021 3:36:20] 
[11/12/2021 3:36:22] 
[11/12/2021 3:36:24] 
[11/12/2021 3:36:26] 
[11/12/2021 3:36:29] 
[11/12/2021 3:36:31] 
[11/12/2021 3:36:36] 
[11/12/2021 3:36:39] 
[11/12/2021 3:36:42] 
[11/12/2021 3:36:44] 
[11/12/2021 3:36:46] 
[11/12/2021 3:36:49] 
[11/12/2021 3:36:51] 
[11/12/2021 3:36:53] 
[11/12/2021 3:36:55] 
[11/12/2021 3:36:57] 
[11/12/2021 3:36:59] 
[11/12/2021 3:37:7] 
[11/12/2021 3:37:9] 
[11/12/2021 3:37:11] 
[11/12/2021 3:37:13] 
[11/12/2021 3:37:16] 
[11/12/2021 3:37:22] 
[11/12/2021 3:37:24] 
[11/12/2021 3:37:26] 
[11/12/2021 3:37:29] 
[11/12/2021 3:37:31] 
[11/12/2021 3:37:33] 
[11/12/2021 3:37:35] 
[11/12/2021 3:37:37] 
[11/12/2021 3:37:39] 
[11/12/2021 3:37:41] 
[11/12/2021 3:37:45] 
[11/12/2021 3:37:50] 
[11/12/2021 3:37:58] 
[11/12/2021 3:38:0] 
[11/12/2021 3:38:2] 
[11/12/2021 3:38:4] 
[11/12/2021 3:38:6] 
[11/12/2021 3:38:13] 
[11/12/2021 3:38:15] 
[11/12/2021 3:38:17] 
[11/12/2021 3:38:19] 
[11/12/2021 3:38:21] 
[11/12/2021 3:38:23] 
[11/12/2021 3:38:27] 
[11/12/2021 3:38:33] 
[11/12/2021 3:38:36] 
[11/12/2021 3:38:38] 
[11/12/2021 3:38:40] 
[11/12/2021 3:38:42] 
[11/12/2021 3:38:45] 
[11/12/2021 3:38:47] 
[11/12/2021 3:38:49] 
[11/12/2021 3:38:52] 
[11/12/2021 3:38:54] 
[11/12/2021 3:38:56] 
[11/12/2021 3:38:58] 
[11/12/2021 3:39:0] 
[11/12/2021 3:39:3] 
[11/12/2021 3:39:11] 
[11/12/2021 3:39:13] 
[11/12/2021 3:39:15] 
[11/12/2021 3:39:17] 
[11/12/2021 3:39:20] 
[11/12/2021 3:39:22] 
[11/12/2021 3:39:33] 
[11/12/2021 3:39:36] 
[11/12/2021 3:39:38] 
[11/12/2021 3:39:40] 
[11/12/2021 3:39:42] 
[11/12/2021 3:39:48] 
[11/12/2021 3:39:50] 
[11/12/2021 3:39:52] 
[11/12/2021 3:39:55] 
[11/12/2021 3:39:57] 
[11/12/2021 3:39:59] 
[11/12/2021 3:40:1] 
[11/12/2021 3:40:3] 
[11/12/2021 3:40:5] 
[11/12/2021 3:40:8] 
[11/12/2021 3:40:10] 
[11/12/2021 3:40:12] 
[11/12/2021 3:40:23] 
[11/12/2021 3:40:27] 
[11/12/2021 3:40:29] 
[11/12/2021 3:40:32] 
[11/12/2021 3:40:37] 
[11/12/2021 3:40:39] 
[11/12/2021 3:40:41] 
[11/12/2021 3:40:43] 
[11/12/2021 3:40:50] 
[11/12/2021 3:40:53] 
[11/12/2021 3:40:55] 
[11/12/2021 3:40:57] 
[11/12/2021 3:40:59] 
[11/12/2021 3:41:6] 
[11/12/2021 3:41:8] 
[11/12/2021 3:41:12] 
[11/12/2021 3:41:15] 
[11/12/2021 3:41:17] 
[11/12/2021 3:41:21] 
[11/12/2021 3:41:24] 
[11/12/2021 3:41:26] 
[11/12/2021 3:41:28] 
[11/12/2021 3:41:30] 
[11/12/2021 3:41:32] 
[11/12/2021 3:41:34] 
[11/12/2021 3:41:36] 
[11/12/2021 3:41:39] 
[11/12/2021 3:41:41] 
[11/12/2021 3:41:43] 
[11/12/2021 3:41:45] 
[11/12/2021 3:41:47] 
[11/12/2021 3:41:49] 
[11/12/2021 3:41:57] 
[11/12/2021 3:42:0] 
[11/12/2021 3:42:2] 
[11/12/2021 3:42:4] 
[11/12/2021 3:42:6] 
[11/12/2021 3:42:8] 
[11/12/2021 3:42:10] 
[11/12/2021 3:42:23] 
[11/12/2021 3:42:25] 
[11/12/2021 3:42:30] 
[11/12/2021 3:42:32] 
[11/12/2021 3:42:37] 
[11/12/2021 3:42:40] 
[11/12/2021 3:42:42] 
[11/12/2021 3:42:46] 
[11/12/2021 3:42:48] 
[11/12/2021 3:42:50] 
[11/12/2021 3:42:52] 
[11/12/2021 3:42:54] 
[11/12/2021 3:43:1] 
[11/12/2021 3:43:3] 
[11/12/2021 3:43:7] 
[11/12/2021 3:43:10] 
[11/12/2021 3:43:12] 
[11/12/2021 3:43:14] 
[11/12/2021 3:43:28] 
[11/12/2021 3:43:30] 
[11/12/2021 3:43:32] 
[11/12/2021 3:43:38] 
[11/12/2021 3:43:41] 
[11/12/2021 3:43:43] 
[11/12/2021 3:43:45] 
[11/12/2021 3:43:47] 
[11/12/2021 3:43:50] 
[11/12/2021 3:43:52] 
[11/12/2021 3:43:54] 
[11/12/2021 3:43:56] 
[11/12/2021 3:43:59] 
[11/12/2021 3:44:5] 
[11/12/2021 3:44:7] 
[11/12/2021 3:44:10] 
[11/12/2021 3:44:12] 
[11/12/2021 3:44:14] 
[11/12/2021 3:44:16] 
[11/12/2021 3:44:18] 
[11/12/2021 3:44:20] 
[11/12/2021 3:44:34] 
[11/12/2021 3:44:36] 
[11/12/2021 3:44:38] 
[11/12/2021 3:44:40] 
[11/12/2021 3:44:42] 
[11/12/2021 3:44:44] 
[11/12/2021 3:44:46] 
[11/12/2021 3:44:48] 
[11/12/2021 3:44:50] 
[11/12/2021 3:44:53] 
[11/12/2021 3:44:55] 
[11/12/2021 3:44:57] 
[11/12/2021 3:45:2] 
[11/12/2021 3:45:11] 
[11/12/2021 3:45:13] 
[11/12/2021 3:45:15] 
[11/12/2021 3:45:17] 
[11/12/2021 3:45:19] 
[11/12/2021 3:45:22] 
[11/12/2021 3:45:42] 
[11/12/2021 3:45:44] 
[11/12/2021 3:45:47] 
[11/12/2021 3:45:49] 
[11/12/2021 3:45:51] 
[11/12/2021 3:45:53] 
[11/12/2021 3:45:55] 
[11/12/2021 3:45:58] 
[11/12/2021 3:46:0] 
[11/12/2021 3:46:2] 
[11/12/2021 3:46:4] 
[11/12/2021 3:46:10] 
[11/12/2021 3:46:13] 
[11/12/2021 3:46:15] 
[11/12/2021 3:46:17] 
[11/12/2021 3:46:19] 
[11/12/2021 3:46:22] 
[11/12/2021 3:46:24] 
[11/12/2021 3:46:26] 
[11/12/2021 3:46:28] 
[11/12/2021 3:46:30] 
[11/12/2021 3:46:36] 
[11/12/2021 3:46:39] 
[11/12/2021 3:46:41] 
[11/12/2021 3:46:43] 
[11/12/2021 3:46:45] 
[11/12/2021 3:46:47] 
[11/12/2021 3:46:54] 
[11/12/2021 3:46:57] 
[11/12/2021 3:46:59] 
[11/12/2021 3:47:1] 
[11/12/2021 3:47:3] 
[11/12/2021 3:47:7] 
[11/12/2021 3:47:9] 
[11/12/2021 3:47:28] 
[11/12/2021 3:47:30] 
[11/12/2021 3:47:34] 
[11/12/2021 3:47:36] 
[11/12/2021 3:47:38] 
[11/12/2021 3:47:40] 
[11/12/2021 3:47:42] 
[11/12/2021 3:47:44] 
[11/12/2021 3:47:48] 
[11/12/2021 3:47:55] 
[11/12/2021 3:47:57] 
[11/12/2021 3:47:59] 
[11/12/2021 3:48:8] 
[11/12/2021 3:48:11] 
[11/12/2021 3:48:13] 
[11/12/2021 3:48:15] 
[11/12/2021 3:48:17] 
[11/12/2021 3:48:19] 
[11/12/2021 3:48:21] 
[11/12/2021 3:48:23] 
[11/12/2021 3:48:25] 
[11/12/2021 3:48:27] 
[11/12/2021 3:48:30] 
[11/12/2021 3:48:36] 
[11/12/2021 3:48:39] 
[11/12/2021 3:48:41] 
[11/12/2021 3:48:49] 
[11/12/2021 3:48:51] 
[11/12/2021 3:48:54] 
[11/12/2021 3:48:56] 
[11/12/2021 3:48:58] 
[11/12/2021 3:49:0] 
[11/12/2021 3:49:2] 
[11/12/2021 3:49:4] 
[11/12/2021 3:49:7] 
[11/12/2021 3:49:9] 
[11/12/2021 3:49:11] 
[11/12/2021 3:49:13] 
[11/12/2021 3:49:15] 
[11/12/2021 3:49:23] 
[11/12/2021 3:49:25] 
[11/12/2021 3:49:27] 
[11/12/2021 3:49:30] 
[11/12/2021 3:49:32] 
[11/12/2021 3:49:34] 
[11/12/2021 3:49:36] 
[11/12/2021 3:49:38] 
[11/12/2021 3:49:40] 
[11/12/2021 3:49:42] 
[11/12/2021 3:49:45] 
[11/12/2021 3:49:47] 
[11/12/2021 3:49:49] 
[11/12/2021 3:49:51] 
[11/12/2021 3:49:53] 
[11/12/2021 3:49:56] 
[11/12/2021 3:49:58] 
[11/12/2021 3:50:0] 
[11/12/2021 3:50:3] 
[11/12/2021 3:50:9] 
[11/12/2021 3:50:12] 
[11/12/2021 3:50:14] 
[11/12/2021 3:50:16] 
[11/12/2021 3:50:18] 
[11/12/2021 3:50:21] 
[11/12/2021 3:50:23] 
[11/12/2021 3:50:28] 
[11/12/2021 3:50:30] 
[11/12/2021 3:50:32] 
[11/12/2021 3:50:46] 
[11/12/2021 3:50:49] 
[11/12/2021 3:50:54] 
[11/12/2021 3:50:56] 
[11/12/2021 3:50:58] 
[11/12/2021 3:51:1] 
[11/12/2021 3:51:3] 
[11/12/2021 3:51:5] 
[11/12/2021 3:51:7] 
[11/12/2021 3:51:9] 
[11/12/2021 3:51:11] 
[11/12/2021 3:51:16] 
[11/12/2021 3:51:18] 
[11/12/2021 3:51:20] 
[11/12/2021 3:51:22] 
[11/12/2021 3:51:24] 
[11/12/2021 3:51:26] 
[11/12/2021 3:51:28] 
[11/12/2021 3:51:30] 
[11/12/2021 3:51:32] 
[11/12/2021 3:51:35] 
[11/12/2021 3:51:37] 
[11/12/2021 3:51:39] 
[11/12/2021 3:51:41] 
[11/12/2021 3:51:43] 
[11/12/2021 3:51:46] 
[11/12/2021 3:51:52] 
[11/12/2021 3:51:55] 
[11/12/2021 3:51:57] 
[11/12/2021 3:51:59] 
[11/12/2021 3:52:1] 
[11/12/2021 3:52:3] 
[11/12/2021 3:52:6] 
[11/12/2021 3:52:8] 
[11/12/2021 3:52:10] 
[11/12/2021 3:52:14] 
[11/12/2021 3:52:16] 
[11/12/2021 3:52:18] 
[11/12/2021 3:52:20] 
[11/12/2021 3:52:23] 
[11/12/2021 3:52:28] 
[11/12/2021 3:52:37] 
[11/12/2021 3:52:39] 
[11/12/2021 3:52:41] 
[11/12/2021 3:52:46] 
[11/12/2021 3:52:48] 
[11/12/2021 3:52:50] 
[11/12/2021 3:52:52] 
[11/12/2021 3:52:54] 
[11/12/2021 3:52:56] 
[11/12/2021 3:52:58] 
[11/12/2021 3:53:1] 
[11/12/2021 3:53:9] 
[11/12/2021 3:53:12] 
[11/12/2021 3:53:14] 
[11/12/2021 3:53:16] 
[11/12/2021 3:53:18] 
[11/12/2021 3:53:21] 
[11/12/2021 3:53:23] 
[11/12/2021 3:53:25] 
[11/12/2021 3:53:31] 
[11/12/2021 3:53:33] 
[11/12/2021 3:53:35] 
[11/12/2021 3:53:37] 
[11/12/2021 3:53:39] 
[11/12/2021 3:53:41] 
[11/12/2021 3:53:44] 
[11/12/2021 3:53:46] 
[11/12/2021 3:53:48] 
[11/12/2021 3:54:5] 
[11/12/2021 3:54:8] 
[11/12/2021 3:54:10] 
[11/12/2021 3:54:12] 
[11/12/2021 3:54:14] 
[11/12/2021 3:54:16] 
[11/12/2021 3:54:18] 
[11/12/2021 3:54:20] 
[11/12/2021 3:54:30] 
[11/12/2021 3:54:32] 
[11/12/2021 3:54:35] 
[11/12/2021 3:54:37] 
[11/12/2021 3:54:39] 
[11/12/2021 3:54:41] 
[11/12/2021 3:54:44] 
[11/12/2021 3:54:46] 
[11/12/2021 3:54:48] 
[11/12/2021 3:54:50] 
[11/12/2021 3:54:52] 
[11/12/2021 3:54:54] 
[11/12/2021 3:54:56] 
[11/12/2021 3:55:1] 
[11/12/2021 3:55:3] 
[11/12/2021 3:55:11] 
[11/12/2021 3:55:13] 
[11/12/2021 3:55:15] 
[11/12/2021 3:55:17] 
[11/12/2021 3:55:19] 
[11/12/2021 3:55:21] 
[11/12/2021 3:55:27] 
[11/12/2021 3:55:29] 
[11/12/2021 3:55:31] 
[11/12/2021 3:55:33] 
[11/12/2021 3:55:36] 
[11/12/2021 3:55:38] 
[11/12/2021 3:55:40] 
[11/12/2021 3:55:45] 
[11/12/2021 3:55:47] 
[11/12/2021 3:55:49] 
[11/12/2021 3:55:57] 
[11/12/2021 3:55:59] 
[11/12/2021 3:56:1] 
[11/12/2021 3:56:3] 
[11/12/2021 3:56:5] 
[11/12/2021 3:56:9] 
[11/12/2021 3:56:11] 
[11/12/2021 3:56:15] 
[11/12/2021 3:56:18] 
[11/12/2021 3:56:20] 
[11/12/2021 3:56:22] 
[11/12/2021 3:56:24] 
[11/12/2021 3:56:26] 
[11/12/2021 3:56:28] 
[11/12/2021 3:56:30] 
[11/12/2021 3:56:40] 
[11/12/2021 3:56:42] 
[11/12/2021 3:56:44] 
[11/12/2021 3:56:53] 
[11/12/2021 3:56:55] 
[11/12/2021 3:56:59] 
[11/12/2021 3:57:1] 
[11/12/2021 3:57:5] 
[11/12/2021 3:57:7] 
[11/12/2021 3:57:11] 
[11/12/2021 3:57:19] 
[11/12/2021 3:57:21] 
[11/12/2021 3:57:23] 
[11/12/2021 3:57:25] 
[11/12/2021 3:57:28] 
[11/12/2021 3:57:30] 
[11/12/2021 3:57:36] 
[11/12/2021 3:57:38] 
[11/12/2021 3:57:40] 
[11/12/2021 3:57:42] 
[11/12/2021 3:57:45] 
[11/12/2021 3:57:47] 
[11/12/2021 3:57:49] 
[11/12/2021 3:57:51] 
[11/12/2021 3:57:53] 
[11/12/2021 3:57:55] 
[11/12/2021 3:57:57] 
[11/12/2021 3:57:59] 
[11/12/2021 3:58:2] 
[11/12/2021 3:58:4] 
[11/12/2021 3:58:6] 
[11/12/2021 3:58:14] 
[11/12/2021 3:58:16] 
[11/12/2021 3:58:18] 
[11/12/2021 3:58:20] 
[11/12/2021 3:58:23] 
[11/12/2021 3:58:25] 
[11/12/2021 3:58:27] 
[11/12/2021 3:58:29] 
[11/12/2021 3:58:32] 
[11/12/2021 3:58:34] 
[11/12/2021 3:58:38] 
[11/12/2021 3:58:40] 
[11/12/2021 3:58:48] 
[11/12/2021 3:58:51] 
[11/12/2021 3:58:53] 
[11/12/2021 3:58:55] 
[11/12/2021 3:58:57] 
[11/12/2021 3:58:59] 
[11/12/2021 3:59:1] 
[11/12/2021 3:59:3] 
[11/12/2021 3:59:5] 
[11/12/2021 3:59:7] 
[11/12/2021 3:59:10] 
[11/12/2021 3:59:16] 
[11/12/2021 3:59:18] 
[11/12/2021 3:59:20] 
[11/12/2021 3:59:22] 
[11/12/2021 3:59:24] 
[11/12/2021 3:59:26] 
[11/12/2021 3:59:28] 
[11/12/2021 3:59:31] 
[11/12/2021 3:59:43] 
[11/12/2021 3:59:45] 
[11/12/2021 3:59:49] 
[11/12/2021 3:59:53] 
[11/12/2021 3:59:58] 
[11/12/2021 4:0:0] 
[11/12/2021 4:0:3] 
[11/12/2021 4:0:5] 
[11/12/2021 4:0:7] 
[11/12/2021 4:0:16] 
[11/12/2021 4:0:19] 
[11/12/2021 4:0:21] 
[11/12/2021 4:0:23] 
[11/12/2021 4:0:26] 
[11/12/2021 4:0:28] 
[11/12/2021 4:0:30] 
[11/12/2021 4:0:32] 
[11/12/2021 4:0:36] 
[11/12/2021 4:0:39] 
[11/12/2021 4:0:41] 
[11/12/2021 4:0:43] 
[11/12/2021 4:0:45] 
[11/12/2021 4:0:47] 
[11/12/2021 4:0:49] 
[11/12/2021 4:0:55] 
[11/12/2021 4:0:57] 
[11/12/2021 4:1:1] 
[11/12/2021 4:1:3] 
[11/12/2021 4:1:5] 
[11/12/2021 4:1:7] 
[11/12/2021 4:1:14] 
[11/12/2021 4:1:16] 
[11/12/2021 4:1:18] 
[11/12/2021 4:1:20] 
[11/12/2021 4:1:23] 
[11/12/2021 4:1:25] 
[11/12/2021 4:1:27] 
[11/12/2021 4:1:29] 
[11/12/2021 4:1:31] 
[11/12/2021 4:1:33] 
[11/12/2021 4:1:36] 
[11/12/2021 4:1:41] 
[11/12/2021 4:1:46] 
[11/12/2021 4:1:51] 
[11/12/2021 4:1:53] 
[11/12/2021 4:1:56] 
[11/12/2021 4:1:58] 
[11/12/2021 4:2:0] 
[11/12/2021 4:2:3] 
[11/12/2021 4:2:9] 
[11/12/2021 4:2:11] 
[11/12/2021 4:2:13] 
[11/12/2021 4:2:16] 
[11/12/2021 4:2:18] 
[11/12/2021 4:2:20] 
[11/12/2021 4:2:25] 
[11/12/2021 4:2:27] 
[11/12/2021 4:2:29] 
[11/12/2021 4:2:32] 
[11/12/2021 4:2:34] 
[11/12/2021 4:2:36] 
[11/12/2021 4:2:38] 
[11/12/2021 4:2:40] 
[11/12/2021 4:2:43] 
[11/12/2021 4:2:49] 
[11/12/2021 4:2:54] 
[11/12/2021 4:2:56] 
[11/12/2021 4:2:58] 
[11/12/2021 4:3:0] 
[11/12/2021 4:3:2] 
[11/12/2021 4:3:7] 
[11/12/2021 4:3:9] 
[11/12/2021 4:3:11] 
[11/12/2021 4:3:13] 
[11/12/2021 4:3:15] 
[11/12/2021 4:3:17] 
[11/12/2021 4:3:26] 
[11/12/2021 4:3:28] 
[11/12/2021 4:3:30] 
[11/12/2021 4:3:32] 
[11/12/2021 4:3:34] 
[11/12/2021 4:3:37] 
[11/12/2021 4:3:39] 
[11/12/2021 4:3:41] 
[11/12/2021 4:3:43] 
[11/12/2021 4:3:46] 
[11/12/2021 4:3:48] 
[11/12/2021 4:3:51] 
[11/12/2021 4:3:53] 
[11/12/2021 4:3:55] 
[11/12/2021 4:4:1] 
[11/12/2021 4:4:3] 
[11/12/2021 4:4:7] 
[11/12/2021 4:4:10] 
[11/12/2021 4:4:19] 
[11/12/2021 4:4:21] 
[11/12/2021 4:4:26] 
[11/12/2021 4:4:28] 
[11/12/2021 4:4:30] 
[11/12/2021 4:4:33] 
[11/12/2021 4:4:35] 
[11/12/2021 4:4:37] 
[11/12/2021 4:4:39] 
[11/12/2021 4:4:45] 
[11/12/2021 4:4:47] 
[11/12/2021 4:4:49] 
[11/12/2021 4:4:55] 
[11/12/2021 4:4:57] 
[11/12/2021 4:5:0] 
[11/12/2021 4:5:2] 
[11/12/2021 4:5:4] 
[11/12/2021 4:5:13] 
[11/12/2021 4:5:15] 
[11/12/2021 4:5:17] 
[11/12/2021 4:5:22] 
[11/12/2021 4:5:24] 
[11/12/2021 4:5:26] 
[11/12/2021 4:5:28] 
[11/12/2021 4:5:34] 
[11/12/2021 4:5:36] 
[11/12/2021 4:5:39] 
[11/12/2021 4:5:41] 
[11/12/2021 4:5:43] 
[11/12/2021 4:5:45] 
[11/12/2021 4:5:48] 
[11/12/2021 4:5:50] 
[11/12/2021 4:5:52] 
[11/12/2021 4:5:54] 
[11/12/2021 4:5:59] 
[11/12/2021 4:6:1] 
[11/12/2021 4:6:4] 
[11/12/2021 4:6:6] 
[11/12/2021 4:6:8] 
[11/12/2021 4:6:10] 
[11/12/2021 4:6:12] 
[11/12/2021 4:6:22] 
[11/12/2021 4:6:24] 
[11/12/2021 4:6:26] 
[11/12/2021 4:6:34] 
[11/12/2021 4:6:36] 
[11/12/2021 4:6:38] 
[11/12/2021 4:6:40] 
[11/12/2021 4:6:42] 
[11/12/2021 4:6:44] 
[11/12/2021 4:6:46] 
[11/12/2021 4:6:49] 
[11/12/2021 4:6:51] 
[11/12/2021 4:6:53] 
[11/12/2021 4:6:55] 
[11/12/2021 4:7:1] 
[11/12/2021 4:7:3] 
[11/12/2021 4:7:5] 
[11/12/2021 4:7:7] 
[11/12/2021 4:7:9] 
[11/12/2021 4:7:19] 
[11/12/2021 4:7:21] 
[11/12/2021 4:7:23] 
[11/12/2021 4:7:28] 
[11/12/2021 4:7:30] 
[11/12/2021 4:7:32] 
[11/12/2021 4:7:37] 
[11/12/2021 4:7:39] 
[11/12/2021 4:7:41] 
[11/12/2021 4:7:46] 
[11/12/2021 4:7:48] 
[11/12/2021 4:7:50] 
[11/12/2021 4:7:52] 
[11/12/2021 4:7:54] 
[11/12/2021 4:7:56] 
[11/12/2021 4:7:58] 
[11/12/2021 4:8:1] 
[11/12/2021 4:8:9] 
[11/12/2021 4:8:13] 
[11/12/2021 4:8:15] 
[11/12/2021 4:8:17] 
[11/12/2021 4:8:19] 
[11/12/2021 4:8:23] 
[11/12/2021 4:8:25] 
[11/12/2021 4:8:27] 
[11/12/2021 4:8:29] 
[11/12/2021 4:8:31] 
[11/12/2021 4:8:41] 
[11/12/2021 4:10:2] 
[11/12/2021 4:10:4] 
[11/12/2021 4:10:6] 
[11/12/2021 4:10:8] 
[11/12/2021 4:10:10] 
[11/12/2021 4:10:12] 
[11/12/2021 4:10:19] 
[11/12/2021 4:10:21] 
[11/12/2021 4:10:23] 
[11/12/2021 4:10:28] 
[11/12/2021 4:10:30] 
[11/12/2021 4:10:32] 
[11/12/2021 4:10:34] 
[11/12/2021 4:10:48] 
[11/12/2021 4:10:50] 
[11/12/2021 4:10:55] 
[11/12/2021 4:10:57] 
[11/12/2021 4:11:4] 
[11/12/2021 4:11:6] 
[11/12/2021 4:11:8] 
[11/12/2021 4:11:10] 
[11/12/2021 4:11:12] 
[11/12/2021 4:11:15] 
[11/12/2021 4:11:17] 
[11/12/2021 4:11:19] 
[11/12/2021 4:11:21] 
[11/12/2021 4:11:23] 
[11/12/2021 4:11:25] 
[11/12/2021 4:11:31] 
[11/12/2021 4:11:33] 
[11/12/2021 4:11:35] 
[11/12/2021 4:11:38] 
[11/12/2021 4:11:40] 
[11/12/2021 4:11:42] 
[11/12/2021 4:11:44] 
[11/12/2021 4:11:53] 
[11/12/2021 4:11:55] 
[11/12/2021 4:11:57] 
[11/12/2021 4:12:0] 
[11/12/2021 4:12:2] 
[11/12/2021 4:12:5] 
[11/12/2021 4:12:7] 
[11/12/2021 4:12:9] 
[11/12/2021 4:12:11] 
[11/12/2021 4:12:14] 
[11/12/2021 4:12:18] 
[11/12/2021 4:12:24] 
[11/12/2021 4:12:26] 
[11/12/2021 4:12:30] 
[11/12/2021 4:12:32] 
[11/12/2021 4:12:35] 
[11/12/2021 4:12:37] 
[11/12/2021 4:12:39] 
[11/12/2021 4:12:45] 
[11/12/2021 4:12:47] 
[11/12/2021 4:12:50] 
[11/12/2021 4:12:52] 
[11/12/2021 4:12:54] 
[11/12/2021 4:12:56] 
[11/12/2021 4:13:1] 
[11/12/2021 4:13:3] 
[11/12/2021 4:13:5] 
[11/12/2021 4:13:7] 
