[10/2/2022 21:2:44] !aol
[10/2/2022 21:55:33]  perdi meu amuleto no rollback
[10/2/2022 22:9:45] !aol
[10/2/2022 22:14:28] !aol
[10/2/2022 22:16:9] !aol
[10/2/2022 22:17:0] !aol
[10/2/2022 22:52:9] !aol
[11/2/2022 10:52:6]  comprei negocio de vender lootsozin mas nao chega o dinheiro
[11/2/2022 11:55:33] !serverinfo
[12/2/2022 17:18:31] !frags
[12/2/2022 21:15:44] !frags
[12/2/2022 21:24:14] !frags
[12/2/2022 21:32:46] !frags
[13/2/2022 23:13:29] !frags
[14/2/2022 15:34:36] !frags
[14/2/2022 18:3:21] !frags
[14/2/2022 21:58:58] !frags
[14/2/2022 22:11:5]  vamos colocar o cliente pra funcionar com exit lag
[14/2/2022 23:37:27] !frags
[19/2/2022 5:20:51] 
[19/2/2022 5:20:53] 
[19/2/2022 5:20:55] 
[19/2/2022 5:20:57] 
[19/2/2022 5:20:59] 
[19/2/2022 5:21:2] 
[19/2/2022 5:21:4] 
[19/2/2022 5:21:6] 
[19/2/2022 5:21:8] 
[19/2/2022 5:21:10] 
[19/2/2022 5:21:14] 
[19/2/2022 5:21:16] 
[19/2/2022 5:21:18] 
[19/2/2022 5:21:20] 
[19/2/2022 5:21:22] 
[19/2/2022 5:21:24] 
[19/2/2022 5:21:27] 
[19/2/2022 5:21:29] 
[19/2/2022 5:21:31] 
[19/2/2022 5:21:33] 
[19/2/2022 5:21:35] 
[19/2/2022 5:21:37] 
[19/2/2022 5:21:39] 
[19/2/2022 5:21:41] 
[19/2/2022 5:21:47] 
[19/2/2022 5:21:49] 
[19/2/2022 5:21:51] 
[19/2/2022 5:21:53] 
[19/2/2022 5:21:56] 
[19/2/2022 5:21:58] 
[19/2/2022 5:22:0] 
[19/2/2022 5:22:2] 
[19/2/2022 5:22:4] 
[19/2/2022 5:22:6] 
[19/2/2022 5:22:8] 
[19/2/2022 5:22:10] 
[19/2/2022 5:22:12] 
[19/2/2022 5:22:15] 
[19/2/2022 5:22:17] 
[19/2/2022 5:22:19] 
[19/2/2022 5:22:21] 
[19/2/2022 5:22:23] 
[19/2/2022 5:22:25] 
[19/2/2022 5:22:27] 
[19/2/2022 5:22:29] 
[19/2/2022 5:22:33] 
[19/2/2022 5:22:35] 
[19/2/2022 5:22:37] 
[19/2/2022 5:22:40] 
[19/2/2022 5:22:42] 
[19/2/2022 5:22:44] 
[19/2/2022 5:22:46] 
[19/2/2022 5:22:48] 
[19/2/2022 5:22:50] 
[19/2/2022 5:22:52] 
[19/2/2022 5:22:54] 
[19/2/2022 5:22:57] 
[19/2/2022 5:22:59] 
[19/2/2022 5:23:1] 
[19/2/2022 5:23:3] 
[19/2/2022 5:23:7] 
[19/2/2022 5:23:11] 
[19/2/2022 5:23:13] 
[19/2/2022 5:23:19] 
[19/2/2022 5:23:21] 
[19/2/2022 5:23:23] 
[19/2/2022 5:23:25] 
[19/2/2022 5:23:27] 
[19/2/2022 5:23:29] 
[19/2/2022 5:23:31] 
[19/2/2022 5:23:33] 
[19/2/2022 5:23:36] 
[19/2/2022 5:23:38] 
[19/2/2022 5:23:40] 
[19/2/2022 5:23:42] 
[19/2/2022 5:23:44] 
[19/2/2022 5:23:56] 
[19/2/2022 5:23:58] 
[19/2/2022 5:24:1] 
[19/2/2022 5:24:3] 
[19/2/2022 5:24:5] 
[19/2/2022 5:24:7] 
[19/2/2022 5:24:9] 
[19/2/2022 5:24:11] 
[19/2/2022 5:24:13] 
[19/2/2022 5:24:15] 
[19/2/2022 5:24:17] 
[19/2/2022 5:24:21] 
[19/2/2022 5:24:25] 
[19/2/2022 5:24:29] 
[19/2/2022 5:24:31] 
[19/2/2022 5:24:33] 
[19/2/2022 5:24:35] 
[19/2/2022 5:24:38] 
[19/2/2022 5:24:40] 
[19/2/2022 5:24:42] 
[19/2/2022 5:24:44] 
[19/2/2022 5:24:46] 
[19/2/2022 5:24:48] 
[19/2/2022 5:24:52] 
[19/2/2022 5:24:54] 
[19/2/2022 5:24:56] 
[19/2/2022 5:24:59] 
[19/2/2022 5:25:1] 
[19/2/2022 5:25:3] 
[19/2/2022 5:25:5] 
[19/2/2022 5:25:7] 
[19/2/2022 5:25:9] 
[19/2/2022 5:25:11] 
[19/2/2022 5:25:13] 
[19/2/2022 5:25:15] 
[19/2/2022 5:25:17] 
[19/2/2022 5:25:19] 
[19/2/2022 5:25:22] 
[19/2/2022 5:25:24] 
[19/2/2022 5:25:26] 
[19/2/2022 5:25:28] 
[19/2/2022 5:25:34] 
[19/2/2022 5:25:36] 
[19/2/2022 5:25:38] 
[19/2/2022 5:25:41] 
[19/2/2022 5:25:43] 
[19/2/2022 5:25:45] 
[19/2/2022 5:25:47] 
[19/2/2022 5:25:49] 
[19/2/2022 5:25:51] 
[19/2/2022 5:25:53] 
[19/2/2022 5:25:55] 
[19/2/2022 5:25:57] 
[19/2/2022 5:25:59] 
[19/2/2022 5:26:1] 
[19/2/2022 5:26:3] 
[19/2/2022 5:26:5] 
[19/2/2022 5:26:8] 
[19/2/2022 5:26:10] 
[19/2/2022 5:26:12] 
[19/2/2022 5:26:14] 
[19/2/2022 5:26:16] 
[19/2/2022 5:26:30] 
[19/2/2022 5:26:32] 
[19/2/2022 5:26:34] 
[19/2/2022 5:26:36] 
[19/2/2022 5:26:38] 
[19/2/2022 5:26:40] 
[19/2/2022 5:26:43] 
[19/2/2022 5:26:45] 
[19/2/2022 5:26:47] 
[19/2/2022 5:26:49] 
[19/2/2022 5:26:51] 
[19/2/2022 5:26:53] 
[19/2/2022 5:26:57] 
[19/2/2022 5:26:59] 
[19/2/2022 5:27:2] 
[19/2/2022 5:27:4] 
[19/2/2022 5:27:6] 
[19/2/2022 5:27:8] 
[19/2/2022 5:27:10] 
[19/2/2022 5:27:12] 
[19/2/2022 5:27:14] 
[19/2/2022 5:27:16] 
[19/2/2022 5:27:18] 
[19/2/2022 5:27:20] 
[19/2/2022 5:27:26] 
[19/2/2022 5:27:28] 
[19/2/2022 5:27:30] 
[19/2/2022 5:27:33] 
[19/2/2022 5:27:35] 
[19/2/2022 5:27:37] 
[19/2/2022 5:27:39] 
[19/2/2022 5:27:43] 
[19/2/2022 5:27:45] 
[19/2/2022 5:27:47] 
[19/2/2022 5:27:49] 
[19/2/2022 5:27:51] 
[19/2/2022 5:27:53] 
[19/2/2022 5:27:56] 
[19/2/2022 5:27:58] 
[19/2/2022 5:28:0] 
[19/2/2022 5:28:2] 
[19/2/2022 5:28:4] 
[19/2/2022 5:28:6] 
[19/2/2022 5:28:8] 
[19/2/2022 5:28:10] 
[19/2/2022 5:28:14] 
[19/2/2022 5:28:16] 
[19/2/2022 5:28:18] 
[19/2/2022 5:28:21] 
[19/2/2022 5:28:23] 
[19/2/2022 5:28:25] 
[19/2/2022 5:28:27] 
[19/2/2022 5:28:29] 
[19/2/2022 5:28:33] 
[19/2/2022 5:28:35] 
[19/2/2022 5:28:37] 
[19/2/2022 5:28:40] 
[19/2/2022 5:28:42] 
[19/2/2022 5:28:44] 
[19/2/2022 5:28:46] 
[19/2/2022 5:28:54] 
[19/2/2022 5:28:56] 
[19/2/2022 5:28:59] 
[19/2/2022 5:29:1] 
[19/2/2022 5:29:3] 
[19/2/2022 5:29:5] 
[19/2/2022 5:29:7] 
[19/2/2022 5:29:9] 
[19/2/2022 5:29:11] 
[19/2/2022 5:29:13] 
[19/2/2022 5:29:16] 
[19/2/2022 5:29:18] 
[19/2/2022 5:29:20] 
[19/2/2022 5:29:22] 
[19/2/2022 5:29:24] 
[19/2/2022 5:29:26] 
[19/2/2022 5:29:28] 
[19/2/2022 5:29:30] 
[19/2/2022 5:29:32] 
[19/2/2022 5:29:34] 
[19/2/2022 5:29:36] 
[19/2/2022 5:29:38] 
[19/2/2022 5:29:40] 
[19/2/2022 5:29:42] 
[19/2/2022 5:29:44] 
[19/2/2022 5:29:46] 
[19/2/2022 5:29:48] 
[19/2/2022 5:29:51] 
[19/2/2022 5:29:53] 
[19/2/2022 5:29:55] 
[19/2/2022 5:29:57] 
[19/2/2022 5:29:59] 
[19/2/2022 5:30:1] 
[19/2/2022 5:30:3] 
[19/2/2022 5:30:5] 
[19/2/2022 5:30:7] 
[19/2/2022 5:30:9] 
[19/2/2022 5:30:12] 
[19/2/2022 5:30:14] 
[19/2/2022 5:30:16] 
[19/2/2022 5:30:18] 
[19/2/2022 5:30:20] 
[19/2/2022 5:30:22] 
[19/2/2022 5:30:26] 
[19/2/2022 5:30:28] 
[19/2/2022 5:30:30] 
[19/2/2022 5:30:32] 
[19/2/2022 5:30:34] 
[19/2/2022 5:30:36] 
[19/2/2022 5:30:38] 
[19/2/2022 5:30:40] 
[19/2/2022 5:30:42] 
[19/2/2022 5:30:45] 
[19/2/2022 5:30:47] 
[19/2/2022 5:30:49] 
[19/2/2022 5:30:55] 
[19/2/2022 5:30:57] 
[19/2/2022 5:30:59] 
[19/2/2022 5:31:1] 
[19/2/2022 5:31:3] 
[19/2/2022 5:31:6] 
[19/2/2022 5:31:8] 
[19/2/2022 5:31:10] 
[19/2/2022 5:31:12] 
[19/2/2022 5:31:14] 
[19/2/2022 5:31:16] 
[19/2/2022 5:31:18] 
[19/2/2022 5:31:22] 
[19/2/2022 5:31:24] 
[19/2/2022 5:31:26] 
[19/2/2022 5:31:28] 
[19/2/2022 5:31:30] 
[19/2/2022 5:31:32] 
[19/2/2022 5:31:35] 
[19/2/2022 5:31:37] 
[19/2/2022 5:31:39] 
[19/2/2022 5:31:41] 
[19/2/2022 5:31:43] 
[19/2/2022 5:31:47] 
[19/2/2022 5:31:49] 
[19/2/2022 5:31:51] 
[19/2/2022 5:31:53] 
[19/2/2022 5:31:55] 
[19/2/2022 5:31:58] 
[19/2/2022 5:32:0] 
[19/2/2022 5:32:2] 
[19/2/2022 5:32:4] 
[19/2/2022 5:32:6] 
[19/2/2022 5:32:14] 
[19/2/2022 5:32:16] 
[19/2/2022 5:32:18] 
[19/2/2022 5:32:20] 
[19/2/2022 5:32:23] 
[19/2/2022 5:32:25] 
[19/2/2022 5:32:27] 
[19/2/2022 5:32:29] 
[19/2/2022 5:32:33] 
[19/2/2022 5:32:35] 
[19/2/2022 5:32:37] 
[19/2/2022 5:32:39] 
[19/2/2022 5:32:41] 
[19/2/2022 5:32:43] 
[19/2/2022 5:32:45] 
[19/2/2022 5:32:47] 
[19/2/2022 5:32:49] 
[19/2/2022 5:32:51] 
[19/2/2022 5:32:54] 
[19/2/2022 5:32:56] 
[19/2/2022 5:32:58] 
[19/2/2022 5:33:0] 
[19/2/2022 5:33:2] 
[19/2/2022 5:33:4] 
[19/2/2022 5:33:6] 
[19/2/2022 5:33:8] 
[19/2/2022 5:33:10] 
[19/2/2022 5:33:12] 
[19/2/2022 5:33:15] 
[19/2/2022 5:33:17] 
[19/2/2022 5:33:19] 
[19/2/2022 5:33:21] 
[19/2/2022 5:33:23] 
[19/2/2022 5:33:25] 
[19/2/2022 5:33:27] 
[19/2/2022 5:33:33] 
[19/2/2022 5:33:35] 
[19/2/2022 5:33:37] 
[19/2/2022 5:33:40] 
[19/2/2022 5:33:42] 
[19/2/2022 5:33:44] 
[19/2/2022 5:33:46] 
[19/2/2022 5:33:48] 
[19/2/2022 5:33:58] 
[19/2/2022 5:34:0] 
[19/2/2022 5:34:2] 
[19/2/2022 5:34:4] 
[19/2/2022 5:34:7] 
[19/2/2022 5:34:9] 
[19/2/2022 5:34:11] 
[19/2/2022 5:34:13] 
[19/2/2022 5:34:15] 
[19/2/2022 5:34:17] 
[19/2/2022 5:34:19] 
[19/2/2022 5:34:21] 
[19/2/2022 5:34:23] 
[19/2/2022 5:34:25] 
[19/2/2022 5:34:27] 
[19/2/2022 5:34:29] 
[19/2/2022 5:34:31] 
[19/2/2022 5:34:33] 
[19/2/2022 5:34:36] 
[19/2/2022 5:34:38] 
[19/2/2022 5:34:40] 
[19/2/2022 5:34:42] 
[19/2/2022 5:34:44] 
[19/2/2022 5:34:46] 
[19/2/2022 5:34:52] 
[19/2/2022 5:34:54] 
[19/2/2022 5:34:56] 
[19/2/2022 5:34:58] 
[19/2/2022 5:35:0] 
[19/2/2022 5:35:2] 
[19/2/2022 5:35:4] 
[19/2/2022 5:35:7] 
[19/2/2022 5:35:9] 
[19/2/2022 5:35:11] 
[19/2/2022 5:35:13] 
[19/2/2022 5:35:15] 
[19/2/2022 5:35:17] 
[19/2/2022 5:35:19] 
[19/2/2022 5:35:21] 
[19/2/2022 5:35:23] 
[19/2/2022 5:35:27] 
[19/2/2022 5:35:29] 
[19/2/2022 5:35:32] 
[19/2/2022 5:35:34] 
[19/2/2022 5:35:36] 
[19/2/2022 5:35:38] 
[19/2/2022 5:35:40] 
[19/2/2022 5:35:42] 
[19/2/2022 5:35:44] 
[19/2/2022 5:35:46] 
[19/2/2022 5:35:48] 
[19/2/2022 5:35:53] 
[19/2/2022 5:35:55] 
[19/2/2022 5:35:57] 
[19/2/2022 5:35:59] 
[19/2/2022 5:36:1] 
[19/2/2022 5:36:3] 
[19/2/2022 5:36:5] 
[19/2/2022 5:36:7] 
[19/2/2022 5:36:9] 
[19/2/2022 5:36:11] 
[19/2/2022 5:36:15] 
[19/2/2022 5:36:17] 
[19/2/2022 5:36:21] 
[19/2/2022 5:36:23] 
[19/2/2022 5:36:25] 
[19/2/2022 5:36:27] 
[19/2/2022 5:36:30] 
[19/2/2022 5:36:32] 
[19/2/2022 5:36:34] 
[19/2/2022 5:36:36] 
[19/2/2022 5:36:42] 
[19/2/2022 5:36:44] 
[19/2/2022 5:36:46] 
[19/2/2022 5:36:48] 
[19/2/2022 5:36:51] 
[19/2/2022 5:36:53] 
[19/2/2022 5:36:55] 
[19/2/2022 5:36:57] 
[19/2/2022 5:36:59] 
[19/2/2022 5:37:1] 
[19/2/2022 5:37:3] 
[19/2/2022 5:37:5] 
[19/2/2022 5:37:7] 
[19/2/2022 5:37:9] 
[19/2/2022 5:37:11] 
[19/2/2022 5:37:13] 
[19/2/2022 5:37:16] 
[19/2/2022 5:37:18] 
[19/2/2022 5:37:20] 
[19/2/2022 5:37:22] 
[19/2/2022 5:37:24] 
[19/2/2022 5:37:26] 
[19/2/2022 5:37:28] 
[19/2/2022 5:37:30] 
[19/2/2022 5:37:32] 
[19/2/2022 5:37:34] 
[19/2/2022 5:37:36] 
[19/2/2022 5:37:38] 
[19/2/2022 5:37:40] 
[19/2/2022 5:37:43] 
[19/2/2022 5:37:45] 
[19/2/2022 5:37:47] 
[19/2/2022 5:37:49] 
[19/2/2022 5:37:51] 
[19/2/2022 5:37:53] 
[19/2/2022 5:37:55] 
[19/2/2022 5:38:3] 
[19/2/2022 5:38:5] 
[19/2/2022 5:38:7] 
[19/2/2022 5:38:9] 
[19/2/2022 5:38:12] 
[19/2/2022 5:38:14] 
[19/2/2022 5:38:16] 
[19/2/2022 5:38:18] 
[19/2/2022 5:38:20] 
[19/2/2022 5:38:22] 
[19/2/2022 5:38:24] 
[19/2/2022 5:38:30] 
[19/2/2022 5:38:32] 
[19/2/2022 5:38:34] 
[19/2/2022 5:38:36] 
[19/2/2022 5:38:38] 
[19/2/2022 5:38:41] 
[19/2/2022 5:38:43] 
[19/2/2022 5:38:45] 
[19/2/2022 5:38:47] 
[19/2/2022 5:38:49] 
[19/2/2022 5:38:53] 
[19/2/2022 5:38:55] 
[19/2/2022 5:39:1] 
[19/2/2022 5:39:3] 
[19/2/2022 5:39:5] 
[19/2/2022 5:39:7] 
[19/2/2022 5:39:10] 
[19/2/2022 5:39:12] 
[19/2/2022 5:39:14] 
[19/2/2022 5:39:16] 
[19/2/2022 5:39:18] 
[19/2/2022 5:39:20] 
[19/2/2022 5:39:22] 
[19/2/2022 5:39:25] 
[19/2/2022 5:39:27] 
[19/2/2022 5:39:29] 
[19/2/2022 5:39:31] 
[19/2/2022 5:39:33] 
[19/2/2022 5:39:35] 
[19/2/2022 5:39:43] 
[19/2/2022 5:39:45] 
[19/2/2022 5:39:47] 
[19/2/2022 5:39:49] 
[19/2/2022 5:39:51] 
[19/2/2022 5:39:54] 
[19/2/2022 5:39:56] 
[19/2/2022 5:39:58] 
[19/2/2022 5:40:0] 
[19/2/2022 5:40:2] 
[19/2/2022 5:40:4] 
[19/2/2022 5:40:6] 
[19/2/2022 5:40:14] 
[19/2/2022 5:40:16] 
[19/2/2022 5:40:18] 
[19/2/2022 5:40:20] 
[19/2/2022 5:40:22] 
[19/2/2022 5:40:24] 
[19/2/2022 5:40:26] 
[19/2/2022 5:40:28] 
[19/2/2022 5:40:30] 
[19/2/2022 5:40:32] 
[19/2/2022 5:40:35] 
[19/2/2022 5:40:37] 
[19/2/2022 5:40:39] 
[19/2/2022 5:40:41] 
[19/2/2022 5:40:43] 
[19/2/2022 5:40:45] 
[19/2/2022 5:40:47] 
[19/2/2022 5:40:49] 
[19/2/2022 5:40:51] 
[19/2/2022 5:40:53] 
[19/2/2022 5:40:55] 
[19/2/2022 5:40:59] 
[19/2/2022 5:41:1] 
[19/2/2022 5:41:3] 
[19/2/2022 5:41:5] 
[19/2/2022 5:41:7] 
[19/2/2022 5:41:9] 
[19/2/2022 5:41:12] 
[19/2/2022 5:41:14] 
[19/2/2022 5:41:16] 
[19/2/2022 5:41:18] 
[19/2/2022 5:41:20] 
[19/2/2022 5:41:22] 
[19/2/2022 5:41:24] 
[19/2/2022 5:41:26] 
[19/2/2022 5:41:28] 
[19/2/2022 5:41:30] 
[19/2/2022 5:41:32] 
[19/2/2022 5:41:34] 
[19/2/2022 5:41:36] 
[19/2/2022 5:41:38] 
[19/2/2022 5:41:40] 
[19/2/2022 5:41:42] 
[19/2/2022 5:41:44] 
[19/2/2022 5:41:46] 
[19/2/2022 5:41:49] 
[19/2/2022 5:41:53] 
[19/2/2022 5:41:55] 
[19/2/2022 5:41:57] 
[19/2/2022 5:41:59] 
[19/2/2022 5:42:1] 
[19/2/2022 5:42:3] 
[19/2/2022 5:42:5] 
[19/2/2022 5:42:9] 
[19/2/2022 5:42:11] 
[19/2/2022 5:42:13] 
[19/2/2022 5:42:15] 
[19/2/2022 5:42:17] 
[19/2/2022 5:42:19] 
[19/2/2022 5:42:22] 
[19/2/2022 5:42:24] 
[19/2/2022 5:42:26] 
[19/2/2022 5:42:28] 
[19/2/2022 5:42:30] 
[19/2/2022 5:42:34] 
[19/2/2022 5:42:36] 
[19/2/2022 5:42:40] 
[19/2/2022 5:42:42] 
[19/2/2022 5:42:44] 
[19/2/2022 5:42:46] 
[19/2/2022 5:42:48] 
[19/2/2022 5:42:50] 
[19/2/2022 5:42:52] 
[19/2/2022 5:42:54] 
[19/2/2022 5:42:57] 
[19/2/2022 5:42:59] 
[19/2/2022 5:43:1] 
[19/2/2022 5:43:3] 
[19/2/2022 5:43:5] 
[19/2/2022 5:43:7] 
[19/2/2022 5:43:9] 
[19/2/2022 5:43:11] 
[19/2/2022 5:43:13] 
[19/2/2022 5:43:15] 
[19/2/2022 5:43:17] 
[19/2/2022 5:43:19] 
[19/2/2022 5:43:21] 
[19/2/2022 5:43:24] 
[19/2/2022 5:43:26] 
[19/2/2022 5:43:28] 
[19/2/2022 5:43:30] 
[19/2/2022 5:43:32] 
[19/2/2022 5:43:34] 
[19/2/2022 5:43:36] 
[19/2/2022 5:43:38] 
[19/2/2022 5:43:42] 
[19/2/2022 5:43:44] 
[19/2/2022 5:43:46] 
[19/2/2022 5:43:48] 
[19/2/2022 5:43:50] 
[19/2/2022 5:43:53] 
[19/2/2022 5:43:55] 
[19/2/2022 5:43:57] 
[19/2/2022 5:43:59] 
[19/2/2022 5:44:1] 
[19/2/2022 5:44:3] 
[19/2/2022 5:44:5] 
[19/2/2022 5:44:7] 
[19/2/2022 5:44:9] 
[19/2/2022 5:44:11] 
[19/2/2022 5:44:13] 
[19/2/2022 5:44:15] 
[19/2/2022 5:44:21] 
[19/2/2022 5:44:23] 
[19/2/2022 5:44:25] 
[19/2/2022 5:44:27] 
[19/2/2022 5:44:29] 
[19/2/2022 5:44:31] 
[19/2/2022 5:44:34] 
[19/2/2022 5:44:36] 
[19/2/2022 5:44:38] 
[19/2/2022 5:44:40] 
[19/2/2022 5:44:42] 
[19/2/2022 5:44:44] 
[19/2/2022 5:44:46] 
[19/2/2022 5:44:48] 
[19/2/2022 5:44:56] 
[19/2/2022 5:44:58] 
[19/2/2022 5:45:0] 
[19/2/2022 5:45:2] 
[19/2/2022 5:45:5] 
[19/2/2022 5:45:7] 
[19/2/2022 5:45:9] 
[19/2/2022 5:45:11] 
[19/2/2022 5:45:13] 
[19/2/2022 5:45:15] 
[19/2/2022 5:45:17] 
[19/2/2022 5:45:19] 
[19/2/2022 5:45:23] 
[19/2/2022 5:45:25] 
[19/2/2022 5:45:27] 
[19/2/2022 5:45:29] 
[19/2/2022 5:45:31] 
[19/2/2022 5:45:34] 
[19/2/2022 5:45:36] 
[19/2/2022 5:45:38] 
[19/2/2022 5:45:40] 
[19/2/2022 5:45:42] 
[19/2/2022 5:45:44] 
[19/2/2022 5:45:46] 
[19/2/2022 5:45:48] 
[19/2/2022 5:45:50] 
[19/2/2022 5:45:54] 
[19/2/2022 5:45:56] 
[19/2/2022 5:45:58] 
[19/2/2022 5:46:0] 
[19/2/2022 5:46:2] 
[19/2/2022 5:46:5] 
[19/2/2022 5:46:7] 
[19/2/2022 5:46:9] 
[19/2/2022 5:46:11] 
[19/2/2022 5:46:13] 
[19/2/2022 5:46:15] 
[19/2/2022 5:46:17] 
[19/2/2022 5:46:19] 
[19/2/2022 5:46:21] 
[19/2/2022 5:46:23] 
[19/2/2022 5:46:25] 
[19/2/2022 5:46:27] 
[19/2/2022 5:46:31] 
[19/2/2022 5:46:33] 
[19/2/2022 5:46:35] 
[19/2/2022 5:46:37] 
[19/2/2022 5:46:40] 
[19/2/2022 5:46:42] 
[19/2/2022 5:46:44] 
[19/2/2022 5:46:46] 
[19/2/2022 5:46:48] 
[19/2/2022 5:46:52] 
[19/2/2022 5:46:54] 
[19/2/2022 5:46:56] 
[19/2/2022 5:46:58] 
[19/2/2022 5:47:0] 
[19/2/2022 5:47:3] 
[19/2/2022 5:47:5] 
[19/2/2022 5:47:7] 
[19/2/2022 5:47:9] 
[19/2/2022 5:47:17] 
[19/2/2022 5:47:19] 
[19/2/2022 5:47:22] 
[19/2/2022 5:47:24] 
[19/2/2022 5:47:26] 
[19/2/2022 5:47:28] 
[19/2/2022 5:47:30] 
[19/2/2022 5:47:32] 
[19/2/2022 5:47:34] 
[19/2/2022 5:47:36] 
[19/2/2022 5:47:38] 
[19/2/2022 5:47:40] 
[19/2/2022 5:47:42] 
[19/2/2022 5:47:50] 
[19/2/2022 5:47:52] 
[19/2/2022 5:47:54] 
[19/2/2022 5:47:56] 
[19/2/2022 5:47:58] 
[19/2/2022 5:48:1] 
[19/2/2022 5:48:3] 
[19/2/2022 5:48:5] 
[19/2/2022 5:48:7] 
[19/2/2022 5:48:9] 
[19/2/2022 5:48:13] 
[19/2/2022 5:48:15] 
[19/2/2022 5:48:17] 
[19/2/2022 5:48:19] 
[19/2/2022 5:48:22] 
[19/2/2022 5:48:24] 
[19/2/2022 5:48:26] 
[19/2/2022 5:48:28] 
[19/2/2022 5:48:30] 
[19/2/2022 5:48:32] 
[19/2/2022 5:48:34] 
[19/2/2022 5:48:40] 
[19/2/2022 5:48:42] 
[19/2/2022 5:48:44] 
[19/2/2022 5:48:46] 
[19/2/2022 5:48:48] 
[19/2/2022 5:48:51] 
[19/2/2022 5:48:53] 
[19/2/2022 5:48:55] 
[19/2/2022 5:48:57] 
[19/2/2022 5:48:59] 
[19/2/2022 5:49:1] 
[19/2/2022 5:49:3] 
[19/2/2022 5:49:5] 
[19/2/2022 5:49:7] 
[19/2/2022 5:49:9] 
[19/2/2022 5:49:11] 
[19/2/2022 5:49:15] 
[19/2/2022 5:49:17] 
[19/2/2022 5:49:19] 
[19/2/2022 5:49:21] 
[19/2/2022 5:49:23] 
[19/2/2022 5:49:26] 
[19/2/2022 5:49:28] 
[19/2/2022 5:49:30] 
[19/2/2022 5:49:32] 
[19/2/2022 5:49:34] 
[19/2/2022 5:49:36] 
[19/2/2022 5:49:38] 
[19/2/2022 5:49:44] 
[19/2/2022 5:49:46] 
[19/2/2022 5:49:48] 
[19/2/2022 5:49:50] 
[19/2/2022 5:49:53] 
[19/2/2022 5:49:55] 
[19/2/2022 5:49:57] 
[19/2/2022 5:49:59] 
[19/2/2022 5:50:1] 
[19/2/2022 5:50:3] 
[19/2/2022 5:50:5] 
[19/2/2022 5:50:7] 
[19/2/2022 5:50:9] 
[19/2/2022 5:50:11] 
[19/2/2022 5:50:13] 
[19/2/2022 5:50:15] 
[19/2/2022 5:50:17] 
[19/2/2022 5:50:19] 
[19/2/2022 5:50:22] 
[19/2/2022 5:50:24] 
[19/2/2022 5:50:26] 
[19/2/2022 5:50:28] 
[19/2/2022 5:50:30] 
[19/2/2022 5:50:32] 
[19/2/2022 5:50:36] 
[19/2/2022 5:50:38] 
[19/2/2022 5:50:40] 
[19/2/2022 5:50:42] 
[19/2/2022 5:50:44] 
[19/2/2022 5:50:46] 
[19/2/2022 5:50:49] 
[19/2/2022 5:50:51] 
[19/2/2022 5:50:53] 
[19/2/2022 5:50:55] 
[19/2/2022 5:50:57] 
[19/2/2022 5:50:59] 
[19/2/2022 5:51:1] 
[19/2/2022 5:51:3] 
[19/2/2022 5:51:5] 
[19/2/2022 5:51:7] 
[19/2/2022 5:51:9] 
[19/2/2022 5:51:11] 
[19/2/2022 5:51:14] 
[19/2/2022 5:51:16] 
[19/2/2022 5:51:18] 
[19/2/2022 5:51:20] 
[19/2/2022 5:51:22] 
[19/2/2022 5:51:24] 
[19/2/2022 5:51:26] 
[19/2/2022 5:51:28] 
[19/2/2022 5:51:34] 
[19/2/2022 5:51:36] 
[19/2/2022 5:51:38] 
[19/2/2022 5:51:40] 
[19/2/2022 5:51:42] 
[19/2/2022 5:51:45] 
[19/2/2022 5:51:47] 
[19/2/2022 5:51:49] 
[19/2/2022 5:51:55] 
[19/2/2022 5:51:57] 
[19/2/2022 5:51:59] 
[19/2/2022 5:52:1] 
[19/2/2022 5:52:4] 
[19/2/2022 5:52:6] 
[19/2/2022 5:52:8] 
[19/2/2022 5:52:10] 
[19/2/2022 5:52:12] 
[19/2/2022 5:52:14] 
[19/2/2022 5:52:16] 
[19/2/2022 5:52:18] 
[19/2/2022 5:52:20] 
[19/2/2022 5:52:26] 
[19/2/2022 5:52:28] 
[19/2/2022 5:52:30] 
[19/2/2022 5:52:32] 
[19/2/2022 5:52:35] 
[19/2/2022 5:52:37] 
[19/2/2022 5:52:39] 
[19/2/2022 5:52:41] 
[19/2/2022 5:52:43] 
[19/2/2022 5:52:49] 
[19/2/2022 5:52:51] 
[19/2/2022 5:52:54] 
[19/2/2022 5:52:56] 
[19/2/2022 5:52:58] 
[19/2/2022 5:53:0] 
[19/2/2022 5:53:2] 
[19/2/2022 5:53:4] 
[19/2/2022 5:53:6] 
[19/2/2022 5:53:8] 
[19/2/2022 5:53:10] 
[19/2/2022 5:53:12] 
[19/2/2022 5:53:14] 
[19/2/2022 5:53:16] 
[19/2/2022 5:53:26] 
[19/2/2022 5:53:28] 
[19/2/2022 5:53:31] 
[19/2/2022 5:53:33] 
[19/2/2022 5:53:35] 
[19/2/2022 5:53:41] 
[19/2/2022 5:53:44] 
[19/2/2022 5:53:46] 
[19/2/2022 5:53:48] 
[19/2/2022 5:53:50] 
[19/2/2022 5:53:52] 
[19/2/2022 5:53:54] 
[19/2/2022 5:53:56] 
[19/2/2022 5:53:58] 
[19/2/2022 5:54:0] 
[19/2/2022 5:54:2] 
[19/2/2022 5:54:4] 
[19/2/2022 5:54:6] 
[19/2/2022 5:54:8] 
